CellID	ClusterName	ClusterID	Region
cell_5012	Excluded	0	Excluded
cell_925	Excluded	0	Excluded
cell_6609	Excluded	0	Excluded
cell_4068	Excluded	0	Excluded
cell_6666	Excluded	0	Excluded
cell_4724	Excluded	0	Excluded
cell_6451	Excluded	0	Excluded
cell_1406	Excluded	0	Excluded
cell_6685	Excluded	0	Excluded
cell_7614	Excluded	0	Excluded
cell_3195	Excluded	0	Excluded
cell_6690	Excluded	0	Excluded
cell_5687	Excluded	0	Excluded
cell_7753	Excluded	0	Excluded
cell_5373	Excluded	0	Excluded
cell_6792	Excluded	0	Excluded
cell_3418	Excluded	0	Excluded
cell_5784	Excluded	0	Excluded
cell_974	Excluded	0	Excluded
cell_1054	Excluded	0	Excluded
cell_7762	Excluded	0	Excluded
cell_1388	Excluded	0	Excluded
cell_6634	Excluded	0	Excluded
cell_6790	Excluded	0	Excluded
cell_7130	Excluded	0	Excluded
cell_2545	Excluded	0	Excluded
cell_5216	Excluded	0	Excluded
cell_4693	Excluded	0	Excluded
cell_7037	Excluded	0	Excluded
cell_7808	Excluded	0	Excluded
cell_7468	Excluded	0	Excluded
cell_7851	Excluded	0	Excluded
cell_6865	Excluded	0	Excluded
cell_6629	Excluded	0	Excluded
cell_7261	Excluded	0	Excluded
cell_7266	Excluded	0	Excluded
cell_6716	Excluded	0	Excluded
cell_6737	Excluded	0	Excluded
cell_5694	Excluded	0	Excluded
cell_7164	Excluded	0	Excluded
cell_6078	Excluded	0	Excluded
cell_5239	Excluded	0	Excluded
cell_6964	Excluded	0	Excluded
cell_3485	Excluded	0	Excluded
cell_7186	Excluded	0	Excluded
cell_6290	Excluded	0	Excluded
cell_6864	Excluded	0	Excluded
cell_7169	Excluded	0	Excluded
cell_7249	Excluded	0	Excluded
cell_5584	Excluded	0	Excluded
cell_7765	Excluded	0	Excluded
cell_7227	Excluded	0	Excluded
cell_7704	Excluded	0	Excluded
cell_7909	Excluded	0	Excluded
cell_7534	Excluded	0	Excluded
cell_7494	Excluded	0	Excluded
cell_7320	Excluded	0	Excluded
cell_4316	Excluded	0	Excluded
cell_7875	Excluded	0	Excluded
cell_6687	Excluded	0	Excluded
cell_4657	Excluded	0	Excluded
cell_7174	Excluded	0	Excluded
cell_3653	Excluded	0	Excluded
cell_3806	Excluded	0	Excluded
cell_7807	Excluded	0	Excluded
cell_3164	Excluded	0	Excluded
cell_6103	Excluded	0	Excluded
cell_3750	Excluded	0	Excluded
cell_7879	Excluded	0	Excluded
cell_69	Excluded	0	Excluded
cell_7024	Excluded	0	Excluded
cell_871	Excluded	0	Excluded
cell_752	Excluded	0	Excluded
cell_4713	Excluded	0	Excluded
cell_897	Excluded	0	Excluded
cell_1753	Excluded	0	Excluded
cell_5656	Excluded	0	Excluded
cell_7479	Excluded	0	Excluded
cell_7719	Excluded	0	Excluded
cell_7439	Excluded	0	Excluded
cell_2006	Excluded	0	Excluded
cell_7125	Excluded	0	Excluded
cell_7475	Excluded	0	Excluded
cell_6806	Excluded	0	Excluded
cell_6672	Excluded	0	Excluded
cell_7127	Excluded	0	Excluded
cell_6610	Excluded	0	Excluded
cell_7737	Excluded	0	Excluded
cell_6850	Excluded	0	Excluded
cell_4216	Excluded	0	Excluded
cell_5321	Excluded	0	Excluded
cell_2612	Excluded	0	Excluded
cell_1027	Excluded	0	Excluded
cell_6848	Excluded	0	Excluded
cell_7749	Excluded	0	Excluded
cell_7785	Excluded	0	Excluded
cell_7712	Excluded	0	Excluded
cell_6984	Excluded	0	Excluded
cell_1893	Excluded	0	Excluded
cell_791	Excluded	0	Excluded
cell_7442	Excluded	0	Excluded
cell_6498	Excluded	0	Excluded
cell_7901	Excluded	0	Excluded
cell_7025	Excluded	0	Excluded
cell_7192	Excluded	0	Excluded
cell_3787	Excluded	0	Excluded
cell_6382	Excluded	0	Excluded
cell_5175	Excluded	0	Excluded
cell_7315	Excluded	0	Excluded
cell_7696	Excluded	0	Excluded
cell_1672	Excluded	0	Excluded
cell_795	Excluded	0	Excluded
cell_6903	Excluded	0	Excluded
cell_2084	Excluded	0	Excluded
cell_7898	Excluded	0	Excluded
cell_6905	Excluded	0	Excluded
cell_999	Excluded	0	Excluded
cell_4306	Excluded	0	Excluded
cell_7288	Excluded	0	Excluded
cell_1693	Excluded	0	Excluded
cell_1537	Excluded	0	Excluded
cell_7529	Excluded	0	Excluded
cell_6765	Excluded	0	Excluded
cell_6616	Excluded	0	Excluded
cell_5808	Excluded	0	Excluded
cell_7401	Excluded	0	Excluded
cell_3918	Excluded	0	Excluded
cell_7296	Excluded	0	Excluded
cell_7535	Excluded	0	Excluded
cell_7388	Excluded	0	Excluded
cell_608	Excluded	0	Excluded
cell_5354	Excluded	0	Excluded
cell_1387	Excluded	0	Excluded
cell_5678	Excluded	0	Excluded
cell_5190	Excluded	0	Excluded
cell_6965	Excluded	0	Excluded
cell_5151	Excluded	0	Excluded
cell_581	Excluded	0	Excluded
cell_107	Excluded	0	Excluded
cell_7168	Excluded	0	Excluded
cell_7546	Excluded	0	Excluded
cell_7858	Excluded	0	Excluded
cell_4373	Excluded	0	Excluded
cell_4193	Excluded	0	Excluded
cell_7298	Excluded	0	Excluded
cell_7725	Excluded	0	Excluded
cell_7264	Excluded	0	Excluded
cell_4221	Excluded	0	Excluded
cell_7002	Excluded	0	Excluded
cell_7805	Excluded	0	Excluded
cell_6830	Excluded	0	Excluded
cell_7834	Excluded	0	Excluded
cell_7584	Excluded	0	Excluded
cell_6662	Excluded	0	Excluded
cell_4623	Excluded	0	Excluded
cell_1154	Excluded	0	Excluded
cell_7740	Excluded	0	Excluded
cell_7006	Excluded	0	Excluded
cell_7099	Excluded	0	Excluded
cell_6906	Excluded	0	Excluded
cell_1827	Excluded	0	Excluded
cell_7244	Excluded	0	Excluded
cell_7841	Excluded	0	Excluded
cell_46	Excluded	0	Excluded
cell_6646	Excluded	0	Excluded
cell_7287	Excluded	0	Excluded
cell_7107	Excluded	0	Excluded
cell_7827	Excluded	0	Excluded
cell_6924	Excluded	0	Excluded
cell_6698	Excluded	0	Excluded
cell_7592	Excluded	0	Excluded
cell_7284	Excluded	0	Excluded
cell_4204	Excluded	0	Excluded
cell_7505	Excluded	0	Excluded
cell_7175	Excluded	0	Excluded
cell_4331	Excluded	0	Excluded
cell_7245	Excluded	0	Excluded
cell_4304	Excluded	0	Excluded
cell_4999	Excluded	0	Excluded
cell_7394	Excluded	0	Excluded
cell_34	Excluded	0	Excluded
cell_7257	Excluded	0	Excluded
cell_2589	Excluded	0	Excluded
cell_3471	Excluded	0	Excluded
cell_6845	Excluded	0	Excluded
cell_3467	Excluded	0	Excluded
cell_3166	Excluded	0	Excluded
cell_7303	Excluded	0	Excluded
cell_7460	Excluded	0	Excluded
cell_7237	Excluded	0	Excluded
cell_7784	Excluded	0	Excluded
cell_7894	Excluded	0	Excluded
cell_7098	Excluded	0	Excluded
cell_7145	Excluded	0	Excluded
cell_7022	Excluded	0	Excluded
cell_7730	Excluded	0	Excluded
cell_4696	Excluded	0	Excluded
cell_3013	Excluded	0	Excluded
cell_4210	Excluded	0	Excluded
cell_1443	Excluded	0	Excluded
cell_470	Excluded	0	Excluded
cell_1094	Excluded	0	Excluded
cell_7585	Excluded	0	Excluded
cell_7811	Excluded	0	Excluded
cell_7302	Excluded	0	Excluded
cell_7902	Excluded	0	Excluded
cell_964	Excluded	0	Excluded
cell_2207	Excluded	0	Excluded
cell_4852	Excluded	0	Excluded
cell_2052	Excluded	0	Excluded
cell_5861	Excluded	0	Excluded
cell_7498	Excluded	0	Excluded
cell_3271	Excluded	0	Excluded
cell_5672	Excluded	0	Excluded
cell_1536	Excluded	0	Excluded
cell_7258	Excluded	0	Excluded
cell_6232	Excluded	0	Excluded
cell_7255	Excluded	0	Excluded
cell_7121	Excluded	0	Excluded
cell_7466	Excluded	0	Excluded
cell_6896	Excluded	0	Excluded
cell_7273	Excluded	0	Excluded
cell_1885	Excluded	0	Excluded
cell_1160	Excluded	0	Excluded
cell_5181	Excluded	0	Excluded
cell_7726	Excluded	0	Excluded
cell_6003	Excluded	0	Excluded
cell_7552	Excluded	0	Excluded
cell_7914	Excluded	0	Excluded
cell_7424	Excluded	0	Excluded
cell_772	Excluded	0	Excluded
cell_199	Excluded	0	Excluded
cell_7243	Excluded	0	Excluded
cell_7806	Excluded	0	Excluded
cell_7606	Excluded	0	Excluded
cell_1318	Excluded	0	Excluded
cell_1316	Excluded	0	Excluded
cell_6781	Excluded	0	Excluded
cell_3414	Excluded	0	Excluded
cell_7096	Excluded	0	Excluded
cell_4546	Excluded	0	Excluded
cell_1711	Excluded	0	Excluded
cell_7767	Excluded	0	Excluded
cell_7111	Excluded	0	Excluded
cell_7368	Excluded	0	Excluded
cell_3492	Excluded	0	Excluded
cell_6970	Excluded	0	Excluded
cell_6694	Excluded	0	Excluded
cell_5351	Excluded	0	Excluded
cell_7199	Excluded	0	Excluded
cell_7748	Excluded	0	Excluded
cell_6872	Excluded	0	Excluded
cell_1730	Excluded	0	Excluded
cell_2763	Excluded	0	Excluded
cell_7912	Excluded	0	Excluded
cell_3831	Excluded	0	Excluded
cell_7431	Excluded	0	Excluded
cell_2622	Excluded	0	Excluded
cell_17	Excluded	0	Excluded
cell_1858	Excluded	0	Excluded
cell_7440	Excluded	0	Excluded
cell_3913	Excluded	0	Excluded
cell_2882	Excluded	0	Excluded
cell_7575	Excluded	0	Excluded
cell_6206	Excluded	0	Excluded
cell_4067	Excluded	0	Excluded
cell_2700	Excluded	0	Excluded
cell_7760	Excluded	0	Excluded
cell_7010	Excluded	0	Excluded
cell_5649	Excluded	0	Excluded
cell_249	Excluded	0	Excluded
cell_6893	Excluded	0	Excluded
cell_2618	Excluded	0	Excluded
cell_6772	Excluded	0	Excluded
cell_7224	Excluded	0	Excluded
cell_875	Excluded	0	Excluded
cell_7167	Excluded	0	Excluded
cell_6973	Excluded	0	Excluded
cell_2856	Excluded	0	Excluded
cell_7503	Excluded	0	Excluded
cell_4673	Excluded	0	Excluded
cell_7404	Excluded	0	Excluded
cell_7849	Excluded	0	Excluded
cell_7532	Excluded	0	Excluded
cell_7681	Excluded	0	Excluded
cell_7018	Excluded	0	Excluded
cell_7309	Excluded	0	Excluded
cell_4719	Excluded	0	Excluded
cell_1645	Excluded	0	Excluded
cell_6136	Excluded	0	Excluded
cell_3014	Excluded	0	Excluded
cell_7800	Excluded	0	Excluded
cell_7300	Excluded	0	Excluded
cell_7026	Excluded	0	Excluded
cell_3111	Excluded	0	Excluded
cell_6614	Excluded	0	Excluded
cell_685	Excluded	0	Excluded
cell_6868	Excluded	0	Excluded
cell_978	Excluded	0	Excluded
cell_7457	Excluded	0	Excluded
cell_7190	Excluded	0	Excluded
cell_2769	Excluded	0	Excluded
cell_1802	Excluded	0	Excluded
cell_3500	Excluded	0	Excluded
cell_7515	Excluded	0	Excluded
cell_6891	Excluded	0	Excluded
cell_2504	Excluded	0	Excluded
cell_7746	Excluded	0	Excluded
cell_2919	Excluded	0	Excluded
cell_6860	Excluded	0	Excluded
cell_7617	Excluded	0	Excluded
cell_7717	Excluded	0	Excluded
cell_4645	Excluded	0	Excluded
cell_2073	Excluded	0	Excluded
cell_1011	Excluded	0	Excluded
cell_7403	Excluded	0	Excluded
cell_7915	Excluded	0	Excluded
cell_5821	Excluded	0	Excluded
cell_3094	Excluded	0	Excluded
cell_822	Excluded	0	Excluded
cell_5067	Excluded	0	Excluded
cell_6515	Excluded	0	Excluded
cell_7493	Excluded	0	Excluded
cell_7184	Excluded	0	Excluded
cell_7291	Excluded	0	Excluded
cell_7233	Excluded	0	Excluded
cell_6778	Excluded	0	Excluded
cell_940	Excluded	0	Excluded
cell_7137	Excluded	0	Excluded
cell_7711	Excluded	0	Excluded
cell_283	Excluded	0	Excluded
cell_7281	Excluded	0	Excluded
cell_2946	Excluded	0	Excluded
cell_6853	Excluded	0	Excluded
cell_7521	Excluded	0	Excluded
cell_3461	Excluded	0	Excluded
cell_2154	Excluded	0	Excluded
cell_7017	Excluded	0	Excluded
cell_1454	Excluded	0	Excluded
cell_6779	Excluded	0	Excluded
cell_6956	Excluded	0	Excluded
cell_5750	Excluded	0	Excluded
cell_6950	Excluded	0	Excluded
cell_1437	Excluded	0	Excluded
cell_6925	Excluded	0	Excluded
cell_6975	Excluded	0	Excluded
cell_7361	Excluded	0	Excluded
cell_2268	Excluded	0	Excluded
cell_7754	Excluded	0	Excluded
cell_5436	Excluded	0	Excluded
cell_6826	Excluded	0	Excluded
cell_7897	Excluded	0	Excluded
cell_2432	Excluded	0	Excluded
cell_7234	Excluded	0	Excluded
cell_1506	Excluded	0	Excluded
cell_1018	Excluded	0	Excluded
cell_6838	Excluded	0	Excluded
cell_2976	Excluded	0	Excluded
cell_1729	Excluded	0	Excluded
cell_6617	Excluded	0	Excluded
cell_7009	Excluded	0	Excluded
cell_6636	Excluded	0	Excluded
cell_2874	Excluded	0	Excluded
cell_7736	Excluded	0	Excluded
cell_7219	Excluded	0	Excluded
cell_5675	Excluded	0	Excluded
cell_253	Excluded	0	Excluded
cell_6770	Excluded	0	Excluded
cell_6122	Excluded	0	Excluded
cell_920	Excluded	0	Excluded
cell_2447	Excluded	0	Excluded
cell_7118	Excluded	0	Excluded
cell_3181	Excluded	0	Excluded
cell_7011	Excluded	0	Excluded
cell_4085	Excluded	0	Excluded
cell_1418	Excluded	0	Excluded
cell_4508	Excluded	0	Excluded
cell_7179	Excluded	0	Excluded
cell_7391	Excluded	0	Excluded
cell_3395	Excluded	0	Excluded
cell_7530	Excluded	0	Excluded
cell_4937	Excluded	0	Excluded
cell_5638	Excluded	0	Excluded
cell_6968	Excluded	0	Excluded
cell_918	Excluded	0	Excluded
cell_1357	Excluded	0	Excluded
cell_2932	Excluded	0	Excluded
cell_6985	Excluded	0	Excluded
cell_2696	Excluded	0	Excluded
cell_7913	Excluded	0	Excluded
cell_7776	Excluded	0	Excluded
cell_1110	Excluded	0	Excluded
cell_7220	Excluded	0	Excluded
cell_3491	Excluded	0	Excluded
cell_6839	Excluded	0	Excluded
cell_7135	Excluded	0	Excluded
cell_1674	Excluded	0	Excluded
cell_1984	Excluded	0	Excluded
cell_7448	Excluded	0	Excluded
cell_7471	Excluded	0	Excluded
cell_3819	Excluded	0	Excluded
cell_7852	Excluded	0	Excluded
cell_7502	Excluded	0	Excluded
cell_7481	Excluded	0	Excluded
cell_7322	Excluded	0	Excluded
cell_7246	Excluded	0	Excluded
cell_6874	Excluded	0	Excluded
cell_6697	Excluded	0	Excluded
cell_2159	Excluded	0	Excluded
cell_7142	Excluded	0	Excluded
cell_7327	Excluded	0	Excluded
cell_6835	Excluded	0	Excluded
cell_662	Excluded	0	Excluded
cell_3371	Excluded	0	Excluded
cell_6497	Excluded	0	Excluded
cell_7178	Excluded	0	Excluded
cell_3773	Excluded	0	Excluded
cell_3257	Excluded	0	Excluded
cell_7647	Excluded	0	Excluded
cell_1261	Excluded	0	Excluded
cell_6678	Excluded	0	Excluded
cell_2881	Excluded	0	Excluded
cell_6210	Excluded	0	Excluded
cell_6710	Excluded	0	Excluded
cell_33	Excluded	0	Excluded
cell_1853	Excluded	0	Excluded
cell_266	Excluded	0	Excluded
cell_7222	Excluded	0	Excluded
cell_7514	Excluded	0	Excluded
cell_7773	Excluded	0	Excluded
cell_3814	Excluded	0	Excluded
cell_7105	Excluded	0	Excluded
cell_4641	Excluded	0	Excluded
cell_6923	Excluded	0	Excluded
cell_6999	Excluded	0	Excluded
cell_2457	Excluded	0	Excluded
cell_7563	Excluded	0	Excluded
cell_4202	Excluded	0	Excluded
cell_5827	Excluded	0	Excluded
cell_4562	Excluded	0	Excluded
cell_5982	Excluded	0	Excluded
cell_7734	Excluded	0	Excluded
cell_6388	Excluded	0	Excluded
cell_7509	Excluded	0	Excluded
cell_4786	Excluded	0	Excluded
cell_5601	Excluded	0	Excluded
cell_7688	Excluded	0	Excluded
cell_7469	Excluded	0	Excluded
cell_6663	Excluded	0	Excluded
cell_1246	Excluded	0	Excluded
cell_6800	Excluded	0	Excluded
cell_7170	Excluded	0	Excluded
cell_7232	Excluded	0	Excluded
cell_6899	Excluded	0	Excluded
cell_6054	Excluded	0	Excluded
cell_6966	Excluded	0	Excluded
cell_7752	Excluded	0	Excluded
cell_6063	Excluded	0	Excluded
cell_5659	Excluded	0	Excluded
cell_5212	Excluded	0	Excluded
cell_2923	Excluded	0	Excluded
cell_3312	Excluded	0	Excluded
cell_7501	Excluded	0	Excluded
cell_968	Excluded	0	Excluded
cell_2851	Excluded	0	Excluded
cell_336	Excluded	0	Excluded
cell_1432	Excluded	0	Excluded
cell_7110	Excluded	0	Excluded
cell_1468	Excluded	0	Excluded
cell_7506	Excluded	0	Excluded
cell_6946	Excluded	0	Excluded
cell_311	Excluded	0	Excluded
cell_2257	Excluded	0	Excluded
cell_5648	Excluded	0	Excluded
cell_2900	Excluded	0	Excluded
cell_5494	Excluded	0	Excluded
cell_2625	Excluded	0	Excluded
cell_7267	Excluded	0	Excluded
cell_6633	Excluded	0	Excluded
cell_7458	Excluded	0	Excluded
cell_7516	Excluded	0	Excluded
cell_5115	Excluded	0	Excluded
cell_7724	Excluded	0	Excluded
cell_7307	Excluded	0	Excluded
cell_5201	Excluded	0	Excluded
cell_6511	Excluded	0	Excluded
cell_4917	Excluded	0	Excluded
cell_6834	Excluded	0	Excluded
cell_3880	Excluded	0	Excluded
cell_2515	Excluded	0	Excluded
cell_6774	Excluded	0	Excluded
cell_235	Excluded	0	Excluded
cell_7684	Excluded	0	Excluded
cell_7708	Excluded	0	Excluded
cell_1671	Excluded	0	Excluded
cell_2417	Excluded	0	Excluded
cell_7695	Excluded	0	Excluded
cell_5579	Excluded	0	Excluded
cell_7597	Excluded	0	Excluded
cell_7886	Excluded	0	Excluded
cell_958	Excluded	0	Excluded
cell_7568	Excluded	0	Excluded
cell_2238	Excluded	0	Excluded
cell_7604	Excluded	0	Excluded
cell_6912	Excluded	0	Excluded
cell_5975	Excluded	0	Excluded
cell_2191	Excluded	0	Excluded
cell_7863	Excluded	0	Excluded
cell_3299	Excluded	0	Excluded
cell_7772	Excluded	0	Excluded
cell_7402	Excluded	0	Excluded
cell_7031	Excluded	0	Excluded
cell_7788	Excluded	0	Excluded
cell_3214	Excluded	0	Excluded
cell_2710	Excluded	0	Excluded
cell_6810	Excluded	0	Excluded
cell_6684	Excluded	0	Excluded
cell_7299	Excluded	0	Excluded
cell_937	Excluded	0	Excluded
cell_992	Excluded	0	Excluded
cell_3145	Excluded	0	Excluded
cell_7819	Excluded	0	Excluded
cell_6940	Excluded	0	Excluded
cell_6898	Excluded	0	Excluded
cell_3590	Excluded	0	Excluded
cell_7198	Excluded	0	Excluded
cell_741	Excluded	0	Excluded
cell_7906	Excluded	0	Excluded
cell_721	Excluded	0	Excluded
cell_7120	Excluded	0	Excluded
cell_7612	Excluded	0	Excluded
cell_7463	Excluded	0	Excluded
cell_7492	Excluded	0	Excluded
cell_1589	Excluded	0	Excluded
cell_5335	Excluded	0	Excluded
cell_7872	Excluded	0	Excluded
cell_2759	Excluded	0	Excluded
cell_7433	Excluded	0	Excluded
cell_7581	Excluded	0	Excluded
cell_6787	Excluded	0	Excluded
cell_901	Excluded	0	Excluded
cell_3440	Excluded	0	Excluded
cell_6820	Excluded	0	Excluded
cell_6895	Excluded	0	Excluded
cell_7893	Excluded	0	Excluded
cell_7709	Excluded	0	Excluded
cell_2461	Excluded	0	Excluded
cell_7326	Excluded	0	Excluded
cell_2093	Excluded	0	Excluded
cell_7113	Excluded	0	Excluded
cell_4165	Excluded	0	Excluded
cell_7698	Excluded	0	Excluded
cell_5128	Excluded	0	Excluded
cell_3078	Excluded	0	Excluded
cell_7091	Excluded	0	Excluded
cell_3926	Excluded	0	Excluded
cell_6913	Excluded	0	Excluded
cell_3854	Excluded	0	Excluded
cell_6775	Excluded	0	Excluded
cell_7787	Excluded	0	Excluded
cell_7743	Excluded	0	Excluded
cell_7314	Excluded	0	Excluded
cell_7250	Excluded	0	Excluded
cell_7601	Excluded	0	Excluded
cell_611	Excluded	0	Excluded
cell_3842	Excluded	0	Excluded
cell_7158	Excluded	0	Excluded
cell_7166	Excluded	0	Excluded
cell_7618	Excluded	0	Excluded
cell_7528	Excluded	0	Excluded
cell_6670	Excluded	0	Excluded
cell_3374	Excluded	0	Excluded
cell_7603	Excluded	0	Excluded
cell_4585	Excluded	0	Excluded
cell_7124	Excluded	0	Excluded
cell_1323	Excluded	0	Excluded
cell_7786	Excluded	0	Excluded
cell_5439	Excluded	0	Excluded
cell_7721	Excluded	0	Excluded
cell_6967	Excluded	0	Excluded
cell_7777	Excluded	0	Excluded
cell_6703	Excluded	0	Excluded
cell_6933	Excluded	0	Excluded
cell_6786	Excluded	0	Excluded
cell_2494	Excluded	0	Excluded
cell_3688	Excluded	0	Excluded
cell_7423	Excluded	0	Excluded
cell_6771	Excluded	0	Excluded
cell_7193	Excluded	0	Excluded
cell_603	Excluded	0	Excluded
cell_6844	Excluded	0	Excluded
cell_6682	Excluded	0	Excluded
cell_7412	Excluded	0	Excluded
cell_413	Excluded	0	Excluded
cell_6802	Excluded	0	Excluded
cell_7256	Excluded	0	Excluded
cell_4861	Excluded	0	Excluded
cell_5559	Excluded	0	Excluded
cell_2557	Excluded	0	Excluded
cell_2587	Excluded	0	Excluded
cell_7418	Excluded	0	Excluded
cell_7832	Excluded	0	Excluded
cell_4419	Excluded	0	Excluded
cell_7692	Excluded	0	Excluded
cell_7821	Excluded	0	Excluded
cell_6696	Excluded	0	Excluded
cell_6619	Excluded	0	Excluded
cell_6902	Excluded	0	Excluded
cell_2497	Excluded	0	Excluded
cell_770	Excluded	0	Excluded
cell_4244	Excluded	0	Excluded
cell_7615	Excluded	0	Excluded
cell_2549	Excluded	0	Excluded
cell_6630	Excluded	0	Excluded
cell_7766	Excluded	0	Excluded
cell_5783	Excluded	0	Excluded
cell_5473	Excluded	0	Excluded
cell_7446	Excluded	0	Excluded
cell_7434	Excluded	0	Excluded
cell_1105	Excluded	0	Excluded
cell_2880	Excluded	0	Excluded
cell_7104	Excluded	0	Excluded
cell_6981	Excluded	0	Excluded
cell_664	Excluded	0	Excluded
cell_3659	Excluded	0	Excluded
cell_7882	Excluded	0	Excluded
cell_7149	Excluded	0	Excluded
cell_6882	Excluded	0	Excluded
cell_7430	Excluded	0	Excluded
cell_3144	Excluded	0	Excluded
cell_7665	Excluded	0	Excluded
cell_6753	Excluded	0	Excluded
cell_7208	Excluded	0	Excluded
cell_2656	Excluded	0	Excluded
cell_6754	Excluded	0	Excluded
cell_7545	Excluded	0	Excluded
cell_6944	Excluded	0	Excluded
cell_6164	Excluded	0	Excluded
cell_1404	Excluded	0	Excluded
cell_3235	Excluded	0	Excluded
cell_6957	Excluded	0	Excluded
cell_7030	Excluded	0	Excluded
cell_6995	Excluded	0	Excluded
cell_5148	Excluded	0	Excluded
cell_3817	Excluded	0	Excluded
cell_7313	Excluded	0	Excluded
cell_7621	Excluded	0	Excluded
cell_857	Excluded	0	Excluded
cell_6648	Excluded	0	Excluded
cell_4060	Excluded	0	Excluded
cell_7450	Excluded	0	Excluded
cell_7159	Excluded	0	Excluded
cell_6622	Excluded	0	Excluded
cell_2235	Excluded	0	Excluded
cell_6875	Excluded	0	Excluded
cell_7757	Excluded	0	Excluded
cell_7416	Excluded	0	Excluded
cell_704	Excluded	0	Excluded
cell_6809	Excluded	0	Excluded
cell_7482	Excluded	0	Excluded
cell_7809	Excluded	0	Excluded
cell_5677	Excluded	0	Excluded
cell_6140	Excluded	0	Excluded
cell_7445	Excluded	0	Excluded
cell_7557	Excluded	0	Excluded
cell_6780	Excluded	0	Excluded
cell_2165	Excluded	0	Excluded
cell_7312	Excluded	0	Excluded
cell_7216	Excluded	0	Excluded
cell_988	Excluded	0	Excluded
cell_3543	Excluded	0	Excluded
cell_5497	Excluded	0	Excluded
cell_6618	Excluded	0	Excluded
cell_3596	Excluded	0	Excluded
cell_2153	Excluded	0	Excluded
cell_7230	Excluded	0	Excluded
cell_6856	Excluded	0	Excluded
cell_7202	Excluded	0	Excluded
cell_162	Excluded	0	Excluded
cell_2540	Excluded	0	Excluded
cell_7782	Excluded	0	Excluded
cell_1504	Excluded	0	Excluded
cell_7293	Excluded	0	Excluded
cell_5059	Excluded	0	Excluded
cell_7864	Excluded	0	Excluded
cell_7718	Excluded	0	Excluded
cell_7211	Excluded	0	Excluded
cell_5624	Excluded	0	Excluded
cell_7896	Excluded	0	Excluded
cell_6674	Excluded	0	Excluded
cell_7539	Excluded	0	Excluded
cell_1165	Excluded	0	Excluded
cell_3408	Excluded	0	Excluded
cell_7710	Excluded	0	Excluded
cell_7398	Excluded	0	Excluded
cell_6644	Excluded	0	Excluded
cell_6069	Excluded	0	Excluded
cell_7172	Excluded	0	Excluded
cell_7188	Excluded	0	Excluded
cell_7750	Excluded	0	Excluded
cell_758	Excluded	0	Excluded
cell_7023	Excluded	0	Excluded
cell_5044	Excluded	0	Excluded
cell_6675	Excluded	0	Excluded
cell_6819	Excluded	0	Excluded
cell_6611	Excluded	0	Excluded
cell_986	Excluded	0	Excluded
cell_7140	Excluded	0	Excluded
cell_2313	Excluded	0	Excluded
cell_2015	Excluded	0	Excluded
cell_2560	Excluded	0	Excluded
cell_5718	Excluded	0	Excluded
cell_3098	Excluded	0	Excluded
cell_7544	Excluded	0	Excluded
cell_684	Excluded	0	Excluded
cell_7790	Excluded	0	Excluded
cell_7265	Excluded	0	Excluded
cell_7889	Excluded	0	Excluded
cell_6993	Excluded	0	Excluded
cell_7576	Excluded	0	Excluded
cell_1614	Excluded	0	Excluded
cell_6639	Excluded	0	Excluded
cell_6976	Excluded	0	Excluded
cell_7180	Excluded	0	Excluded
cell_4760	Excluded	0	Excluded
